学校,考试方式,院系所,专业,研究方向,政治,外语,业务课1,业务课2
(11407)北方民族大学,统考,(016)民族学学院,(030404)中国少数民族史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(624)民族学概论                 ,(811)中国民族史                 
(11407)北方民族大学,统考,(016)民族学学院,(030404)中国少数民族史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(624)民族学概论                 ,(811)中国民族史                 
(11407)北方民族大学,统考,(016)民族学学院,(030404)中国少数民族史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(624)民族学概论                 ,(811)中国民族史                 
(10749)宁夏大学,统考,(004)马克思主义学院,(030501)马克思主义基本原理,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(704)马克思主义基本原理                 ,(807)中国特色社会主义理论与实践                 
(10749)宁夏大学,统考,(004)马克思主义学院,(030501)马克思主义基本原理,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(704)马克思主义基本原理                 ,(807)中国特色社会主义理论与实践                 
(10749)宁夏大学,统考,(004)马克思主义学院,(030501)马克思主义基本原理,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(704)马克思主义基本原理                 ,(807)中国特色社会主义理论与实践                 
(10749)宁夏大学,统考,(004)马克思主义学院,(030505)思想政治教育,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(704)马克思主义基本原理                 ,(807)中国特色社会主义理论与实践                 
(10749)宁夏大学,统考,(004)马克思主义学院,(030505)思想政治教育,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(704)马克思主义基本原理                 ,(807)中国特色社会主义理论与实践                 
(10749)宁夏大学,统考,(004)马克思主义学院,(030505)思想政治教育,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(704)马克思主义基本原理                 ,(807)中国特色社会主义理论与实践                 
(11407)北方民族大学,统考,(004)马克思主义学院,(030500)马克思主义理论,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(616)马克思主义基本原理                 ,(816)思想政治教育学原理                 
(11407)北方民族大学,统考,(004)马克思主义学院,(030500)马克思主义理论,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(616)马克思主义基本原理                 ,(816)思想政治教育学原理                 
(11407)北方民族大学,统考,(004)马克思主义学院,(030500)马克思主义理论,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(616)马克思主义基本原理                 ,(816)思想政治教育学原理                 
(10749)宁夏大学,统考,(001)法学院,(035101)(专业学位)法律（非法学）,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(398)法律硕士专业基础（非法学）                 ,(498)法律硕士综合（非法学）                 
(10749)宁夏大学,统考,(001)法学院,(035102)(专业学位)法律（法学）,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(397)法律硕士专业基础（法学）                 ,(497)法律硕士综合（法学）                 
(11407)北方民族大学,统考,(014)法学院,(035101)(专业学位)法律（非法学）,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(398)法律硕士专业基础（非法学）                 ,(498)法律硕士综合（非法学）                 
(11407)北方民族大学,统考,(014)法学院,(035102)(专业学位)法律（法学）,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(397)法律硕士专业基础（法学）                 ,(497)法律硕士综合（法学）                 
(10749)宁夏大学,统考,(001)法学院,(035200)(专业学位)社会工作,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(331)社会工作原理                 ,(437)社会工作实务                 
(10749)宁夏大学,统考,(006)教育学院,(040100)教育学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(311)教育学专业基础                 ,(--)无                 
(10749)宁夏大学,统考,(006)教育学院,(040100)教育学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(311)教育学专业基础                 ,(--)无                 
(10749)宁夏大学,统考,(006)教育学院,(040100)教育学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(311)教育学专业基础                 ,(--)无                 
(10749)宁夏大学,统考,(006)教育学院,(040200)心理学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(312)心理学专业基础                 ,(--)无                 
(10749)宁夏大学,统考,(006)教育学院,(040200)心理学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(312)心理学专业基础                 ,(--)无                 
(10749)宁夏大学,统考,(006)教育学院,(040200)心理学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(312)心理学专业基础                 ,(--)无                 
(10749)宁夏大学,统考,(003)民族与历史学院,(045109)(专业学位)学科教学（历史）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(806)历史学基础（自）                 
(10749)宁夏大学,统考,(004)马克思主义学院,(045102)(专业学位)学科教学（思政）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(807)中国特色社会主义理论与实践                 
(10749)宁夏大学,统考,(005)文学院,(045103)(专业学位)学科教学（语文）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(808)文学基础与写作                 
(10749)宁夏大学,统考,(006)教育学院,(045101)(专业学位)教育管理,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(810)教育管理学                 
(10749)宁夏大学,统考,(006)教育学院,(045114)(专业学位)现代教育技术,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(811)信息化教学设计                 
(10749)宁夏大学,统考,(006)教育学院,(045115)(专业学位)小学教育,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(810)教育管理学                 
(10749)宁夏大学,统考,(006)教育学院,(045118)(专业学位)学前教育,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(812)学前教育学                 
(10749)宁夏大学,统考,(007)外国语学院,(045108)(专业学位)学科教学（英语）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(813)专业综合课                 
(10749)宁夏大学,统考,(009)数学统计学院,(045104)(专业学位)学科教学（数学）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(815)数学教学论                 
(10749)宁夏大学,统考,(010)物理与电子电气工程学院,(045105)(专业学位)学科教学（物理）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(817)物理教学论                 
(10749)宁夏大学,统考,(011)化学化工学院,(045106)(专业学位)学科教学（化学）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(822)化学教学论                 
(10749)宁夏大学,统考,(019)体育学院,(045112)(专业学位)学科教学（体育）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(841)体育专业综合                 
(10753)宁夏师范学院,统考,(001)文学院,(045103)(专业学位)学科教学（语文）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(801)汉语与写作                 
(10753)宁夏师范学院,统考,(002)数学与计算机科学学院,(045104)(专业学位)学科教学（数学）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(802)数学综合                 
(10753)宁夏师范学院,统考,(003)外国语学院,(045108)(专业学位)学科教学（英语）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(803)英语专业综合                 
(10753)宁夏师范学院,统考,(004)物理与电子信息工程学院,(045105)(专业学位)学科教学（物理）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(804)物理教学论                 
(10753)宁夏师范学院,统考,(005)化学化工学院,(045106)(专业学位)学科教学（化学）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(805)化学综合                 
(10753)宁夏师范学院,统考,(006)教育科学学院,(045114)(专业学位)现代教育技术,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(813)现代教育技术综合                 
(10753)宁夏师范学院,统考,(006)教育科学学院,(045115)(专业学位)小学教育,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(806)小学教育专业综合                 
(10753)宁夏师范学院,统考,(007)政治与历史学院,(045102)(专业学位)学科教学（思政）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(807)思想政治专业综合                 
(10753)宁夏师范学院,统考,(008)音乐舞蹈学院,(045111)(专业学位)学科教学（音乐）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(810)音乐学基础                 
(10753)宁夏师范学院,统考,(009)美术学院,(045113)(专业学位)学科教学（美术）,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(333)教育综合                 ,(811)中外美术史                 
(10749)宁夏大学,统考,(019)体育学院,(045200)(专业学位)体育,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(346)体育综合                 ,(--)无                 
(10749)宁夏大学,统考,(019)体育学院,(045200)(专业学位)体育,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(346)体育综合                 ,(--)无                 
(10749)宁夏大学,统考,(019)体育学院,(045200)(专业学位)体育,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(346)体育综合                 ,(--)无                 
(10753)宁夏师范学院,统考,(010)体育学院,(045201)(专业学位)体育教学,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(346)体育综合                 ,(--)无                 
(10753)宁夏师范学院,统考,(010)体育学院,(045202)(专业学位)运动训练,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(346)体育综合                 ,(--)无                 
(10753)宁夏师范学院,统考,(010)体育学院,(045204)(专业学位)社会体育指导,不区分方向,                (101)思想政治理论                ,(204)英语（二）                 ,(346)体育综合                 ,(--)无                 
(10749)宁夏大学,统考,(005)文学院,(050100)中国语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(705)汉语基础（自）                 ,(809)中国文学                 
(10749)宁夏大学,统考,(005)文学院,(050100)中国语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(705)汉语基础（自）                 ,(809)中国文学                 
(10749)宁夏大学,统考,(005)文学院,(050100)中国语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(705)汉语基础（自）                 ,(809)中国文学                 
(10749)宁夏大学,统考,(005)文学院,(050100)中国语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(705)汉语基础（自）                 ,(809)中国文学                 
(10749)宁夏大学,统考,(005)文学院,(050100)中国语言文学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(705)汉语基础（自）                 ,(809)中国文学                 
