学校,考试方式,院系所,专业,研究方向,政治,外语,业务课1,业务课2
(10459)郑州大学,统考,(038)哲学学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(750)哲学综合                 ,(826)中西方哲学史                 
(10459)郑州大学,统考,(038)哲学学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(750)哲学综合                 ,(826)中西方哲学史                 
(10459)郑州大学,统考,(038)哲学学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(750)哲学综合                 ,(826)中西方哲学史                 
(10459)郑州大学,统考,(038)哲学学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(750)哲学综合                 ,(826)中西方哲学史                 
(10459)郑州大学,统考,(038)哲学学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(750)哲学综合                 ,(826)中西方哲学史                 
(10459)郑州大学,统考,(038)哲学学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(750)哲学综合                 ,(826)中西方哲学史                 
(10459)郑州大学,统考,(038)哲学学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(750)哲学综合                 ,(826)中西方哲学史                 
(10459)郑州大学,统考,(038)哲学学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(750)哲学综合                 ,(826)中西方哲学史                 
(10459)郑州大学,统考,(043)马克思主义学院,(010108)科学技术哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(645)科学技术概论                 ,(871)科学技术史（二）                 
(10459)郑州大学,统考,(043)马克思主义学院,(010108)科学技术哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(645)科学技术概论                 ,(871)科学技术史（二）                 
(10465)中原工学院,统考,(001)马克思主义学院,(010101)马克思主义哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(611)马克思主义哲学原理                 ,(801)西方哲学史                 
(10465)中原工学院,统考,(001)马克思主义学院,(010105)伦理学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(611)马克思主义哲学原理                 ,(801)西方哲学史                 
(10465)中原工学院,统考,(001)马克思主义学院,(010108)科学技术哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(611)马克思主义哲学原理                 ,(801)西方哲学史                 
(10475)河南大学,统考,(001)哲学与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学通论                 ,(801)马克思主义哲学、西方哲学史（黑格尔之前）                 
(10475)河南大学,统考,(001)哲学与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学通论                 ,(801)马克思主义哲学、西方哲学史（黑格尔之前）                 
(10475)河南大学,统考,(001)哲学与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学通论                 ,(801)马克思主义哲学、西方哲学史（黑格尔之前）                 
(10475)河南大学,统考,(001)哲学与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学通论                 ,(801)马克思主义哲学、西方哲学史（黑格尔之前）                 
(10475)河南大学,统考,(001)哲学与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学通论                 ,(801)马克思主义哲学、西方哲学史（黑格尔之前）                 
(10475)河南大学,统考,(001)哲学与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学通论                 ,(801)马克思主义哲学、西方哲学史（黑格尔之前）                 
(10475)河南大学,统考,(001)哲学与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学通论                 ,(801)马克思主义哲学、西方哲学史（黑格尔之前）                 
(10475)河南大学,统考,(023)马克思主义学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学通论                 ,(801)马克思主义哲学、西方哲学史（黑格尔之前）                 
(10476)河南师范大学,统考,(007)政治与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(641)马克思主义哲学原理                 ,(841)西方哲学史                 
(10476)河南师范大学,统考,(007)政治与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(641)马克思主义哲学原理                 ,(841)西方哲学史                 
(10476)河南师范大学,统考,(007)政治与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(641)马克思主义哲学原理                 ,(841)西方哲学史                 
(10476)河南师范大学,统考,(007)政治与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(641)马克思主义哲学原理                 ,(841)西方哲学史                 
(10476)河南师范大学,统考,(007)政治与公共管理学院,(010100)哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(641)马克思主义哲学原理                 ,(841)西方哲学史                 
(10484)河南财经政法大学,统考,(023)马克思主义学院,(010101)马克思主义哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学原理                 ,(801)西方哲学史                 
(10484)河南财经政法大学,统考,(023)马克思主义学院,(010101)马克思主义哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学原理                 ,(801)西方哲学史                 
(10484)河南财经政法大学,统考,(023)马克思主义学院,(010101)马克思主义哲学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学原理                 ,(801)西方哲学史                 
(10484)河南财经政法大学,统考,(023)马克思主义学院,(010105)伦理学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学原理                 ,(801)西方哲学史                 
(10484)河南财经政法大学,统考,(023)马克思主义学院,(010105)伦理学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学原理                 ,(801)西方哲学史                 
(10484)河南财经政法大学,统考,(023)马克思主义学院,(010105)伦理学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(610)哲学原理                 ,(801)西方哲学史                 
(10463)河南工业大学,统考,(009)经济贸易学院,(020100)理论经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(835)经济学原理                 
(10463)河南工业大学,统考,(009)经济贸易学院,(020100)理论经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(835)经济学原理                 
(10463)河南工业大学,统考,(009)经济贸易学院,(020100)理论经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(835)经济学原理                 
(10475)河南大学,统考,(002)经济学院,(020100)理论经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(805)政治经济学（资本主义部分）、微观经济学                 
(10475)河南大学,统考,(002)经济学院,(020100)理论经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(805)政治经济学（资本主义部分）、微观经济学                 
(10475)河南大学,统考,(002)经济学院,(020100)理论经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(805)政治经济学（资本主义部分）、微观经济学                 
(10475)河南大学,统考,(002)经济学院,(020100)理论经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(805)政治经济学（资本主义部分）、微观经济学                 
(10475)河南大学,统考,(002)经济学院,(020100)理论经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(805)政治经济学（资本主义部分）、微观经济学                 
(10477)信阳师范学院,统考,(001)商学院,(020100)理论经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(811)经济学                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020105)世界经济,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020105)世界经济,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020105)世界经济,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020105)世界经济,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020105)世界经济,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(003)工程管理与房地产学院,(020106)人口、资源与环境经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(003)工程管理与房地产学院,(020106)人口、资源与环境经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(003)工程管理与房地产学院,(020106)人口、资源与环境经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020101)政治经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020101)政治经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020101)政治经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020102)经济思想史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020102)经济思想史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020102)经济思想史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020103)经济史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020103)经济史,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020104)西方经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020104)西方经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(009)经济学院,(020104)西方经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10078)华北水利水电大学,统考,(007)管理与经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(950)西方经济学(微观+宏观)                 
(10078)华北水利水电大学,统考,(007)管理与经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(950)西方经济学(微观+宏观)                 
(10078)华北水利水电大学,统考,(007)管理与经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(950)西方经济学(微观+宏观)                 
(10459)郑州大学,统考,(001)商学院,(020201)国民经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(801)经济学基础                 
(10459)郑州大学,统考,(001)商学院,(020204)金融学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(801)经济学基础                 
(10459)郑州大学,统考,(001)商学院,(020205)产业经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(801)经济学基础                 
(10459)郑州大学,统考,(001)商学院,(020206)国际贸易学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(801)经济学基础                 
(10463)河南工业大学,统考,(009)经济贸易学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(835)经济学原理                 
(10463)河南工业大学,统考,(009)经济贸易学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(835)经济学原理                 
(10463)河南工业大学,统考,(009)经济贸易学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(835)经济学原理                 
(10463)河南工业大学,统考,(009)经济贸易学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(835)经济学原理                 
(10463)河南工业大学,统考,(009)经济贸易学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(835)经济学原理                 
(10464)河南科技大学,统考,(029)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(892)西方经济学                 
(10464)河南科技大学,统考,(029)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(892)西方经济学                 
(10464)河南科技大学,统考,(029)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(892)西方经济学                 
(10465)中原工学院,统考,(015)经济管理学院,(020202)区域经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10465)中原工学院,统考,(015)经济管理学院,(020202)区域经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10465)中原工学院,统考,(015)经济管理学院,(020204)金融学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10465)中原工学院,统考,(015)经济管理学院,(020204)金融学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10465)中原工学院,统考,(015)经济管理学院,(020205)产业经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10465)中原工学院,统考,(015)经济管理学院,(020205)产业经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10465)中原工学院,统考,(015)经济管理学院,(020205)产业经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10465)中原工学院,统考,(015)经济管理学院,(020206)国际贸易学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10465)中原工学院,统考,(015)经济管理学院,(020206)国际贸易学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10465)中原工学院,统考,(015)经济管理学院,(020207)劳动经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10465)中原工学院,统考,(015)经济管理学院,(020207)劳动经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(826)西方经济学（宏观经济学、微观经济学）                 
(10475)河南大学,统考,(002)经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(002)经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(002)经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(002)经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(002)经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(002)经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(002)经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(002)经济学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(020)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(020)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(024)黄河文明与可持续发展研究中心,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(041)中原发展研究院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(041)中原发展研究院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10475)河南大学,统考,(041)中原发展研究院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(806)微观经济学、宏观经济学                 
(10476)河南师范大学,统考,(015)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(876)西方经济学（宏观、微观）                 
(10476)河南师范大学,统考,(015)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(876)西方经济学（宏观、微观）                 
(10476)河南师范大学,统考,(015)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(876)西方经济学（宏观、微观）                 
(10476)河南师范大学,统考,(015)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(876)西方经济学（宏观、微观）                 
(10476)河南师范大学,统考,(015)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(876)西方经济学（宏观、微观）                 
(10476)河南师范大学,统考,(015)商学院,(020200)应用经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(876)西方经济学（宏观、微观）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020205)产业经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020205)产业经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020205)产业经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020205)产业经济学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020206)国际贸易学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020206)国际贸易学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020206)国际贸易学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(001)国际经济与贸易学院,(020206)国际贸易学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(004)金融学院,(020204)金融学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(004)金融学院,(020204)金融学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
(10484)河南财经政法大学,统考,(004)金融学院,(020204)金融学,不区分方向,                (101)思想政治理论                ,(201)英语（一）                 ,(303)数学（三）                 ,(802)经济学（含政治经济学、西方经济学）                 
